GHIXW,GoresHoldingsIxIncWT,11
PIONB.S.DX,PionGroupAb,6
VLD.W,Velo3DIncRedeemableWT,11
CGDXF,XaliGoldCorp,1
MSDAW,MsdAcquisitionCorpWT,11
TPHS,TrinityPlHldsInc,1
KNCRY,KonecranesPlc,1
0RBB.LN,CapelliOrdShs,6
WSHE,GreenlinkInternationalInc,1
RAA.D.IX,RationalAg,6
TIG.VN,TriumphGoldCorp,6
SUIC,SuicWorldwideHldgsLtd,1
ALPRE.FP,Predilife,6
JETR,StarJetsInternationalInc,1
CDROW,CodereOnlineLuxembourgS.A.WT,11
0SR1.LN,EmxRoyaltyOrdShs,6
APETF,AlphaMetaverseTechnologiesInc,1
LVWD,LiveworldInc,1
ELRFF,EasternPlatinumLtd,1
GMN.AX,GoldMountainLtd,6
WPPGF,WppPlcOrd,1
CHWWF,ChesswoodGroup,1
LIFX,Life360,1
ALMLB.FP,Miliboo,6
GULDF,GuildEsportsPlc,1
EVNIF,EvNickelInc,1
IUTCF,IunitsS&P/TsxCappedGoldIndexFund,1
MLCMB.FP,CieDuMontBlanc,6
SYG.VN,SyllaGoldCorp,6
PRLE,PillarstoneCapitalREIT,1
ID8.AX,IdentitiiFPO[Id8],6
BCHN.M.DX,InvescoElwoodGlobalBlockchainUcitsETF,6
TSK.AX,TaskGroupHldgsLtd,6
SONG,MusicLicensingInc,1
SFSHF,SafestoreHldgsPlcOrd,1
HERU.LN,GlobalXVideogames&EsportsUcitsETF,6
IBGX.LN,IshrsEURGovtBond3-5YrETFEUR[Dist],6
LRSV,LinkReservationsInc,1
PSSS,PuissantIndustriesInc,1
TLDE,Tld3EntertainmentGroup,1
NCX.VN,NorthisleCopperandGoldInc,6
DUE.D.IX,DuerrAg,6
XPR.M.DX,ExpriviaSpa,6
VVCIF,VivoCannabisInc,1
GARWF,GoldenArrowResourcesCorp,1
ALTXC.FP,Txcom,6
GNMLF,GenommaLabInternationalSabDECv,1
WANHY,SevenWestMediaLtd,1
RMLRF,RameliusResourcesLtd,1
CBDW,1606Corp,1
0A6U.LN,LuckinCoffeeADRRepresenting8OrdShs,6
IFLXF,Imaflex,1
COMSP,ComsovereignHoldingCorp9.25%SrA,11
FRU.D.IX,MultitudeSe,6
BSAO.AX,BsaAustOptapr25D[Bsao],6
GUI.P.EB,GuillemotCorp,6
JMPHF,LeveljumpHealthcareCorp,1
HROEY,HiroseElectric,1
ASGOF,AsanteGoldCorp,1
LRTNF,PureGoldMiningInc,1
CBDNF,CbdGlobalSciencesInc,1
AIQ.LN,AiqLimited,6
ARRRF,ArdeaResLtd,1
ERESW,EastResourcesAcquisitionCompanyWT,11
NOX.AX,NoxopharmLtd,6
PYTCY,PlaytechPlc,1
E79.AX,E79GoldFPO[E79],6
3UBE.LN,LeverageSharesPublicLimitedCompany,6
0GTO.LN,KapschTrafficcomOrdShs,6
LCAHW,LandcadiaHoldingsIVIncWT,11
SCY.TO,ScandiumInternationalMiningCorp,6
CRNZF,CairnEnergyPlc,1
UUU,UniversalSecurityInstruments,1
ALCIB.FP,CiboxInterACtiv,6
0GOX.LN,PolytecHoldingOrdShs,6
ESM.W,EsmAcquisitionCorpWT,11
LGSLF,LookingGlassLabsLtd,1
LPDOD.AX,LepidicoOptjun23D[Lpdod],6
STBK,StudioFinancialHldgsInc,1
MISVF,MincoSilverCorp,1
TOKMA.H.IX,TokmanniGroupCorp,6
ATO.P.EB,AtosSe,6
3DXE.LN,Ls3XLongGermany40Etp,6
JYSKY,JyskeBankA/S,1
TRKNY,TurkTelekomunikasyoADR,1
FOMNF,ForteMineralsCorp,1
SUSM.Z.EB,IsharesMSCIEMSriUcitsETF,6
IPOL.L.EB,IsharesMSCIPolandUcitsETFUSDAcc,6
SLNFF,SolutionFinancialInc,1
PZOO,PazooInc,1
MIG4.LN,MobeusIncome&Growth4VctPlc,6
0OKB.LN,AlantraPartnersOrdShs,6
AFCJF,AfcAjaxNV,1
DSMTF,Deep-SouthResources,1
IQCY.LN,LyxorMSCISmartCitiesESGFiltered,6
FLCX,FlooidcxCorp,1
ENAV.M.IX,EnavSpa,6
MACAW,MoringaAcquisitionCorpWT,11
ALAMA.FP,AmaCorporationPlc,6
SUAS.Z.IX,IsharesMSCIUSASriUcitsETF,6
IG.M.IX,ItalgasSpa,6
RLYG.VN,RileyGoldCorp,6
DMM.AX,DmcMiningLimited,6
XDWF.M.DX,XtrackersMSCIWorldFinancialsUcitsETF,6
XMLH.D.EB,L&GHealthcareBreakthroughUcitsETF,6
GPTGF,GptGroup,1
VHYL.Z.IX,VanguardFTSEAll-WorldHighDividendYieldUcit,6
DKG.D.DX,DeutscheKonsumReit-Ag,6
MDRNF,ModernPlant-BasedFoodsInc,1
SCIA,SciEngineeredMaterialsInc,1
DBF.AX,DuxtonFarmsLtd,6
