ASRMF,GrupoAeroportuarioDelSuresteS.A.DEC.V.,1
UPNRF,UponorOyj,1
PGM.AX,PlatinaResourcesLtd,6
SCCD,SachemCapitalCorp6.00%,11
0FHP.LN,OlavThonEiendomsselskapOrdShs,6
MHC.AX,ManhattanCorporationLtd,6
OEPW,OneEquityPartnersOpenWaterICorpClA,11
RARI.AX,RussellInvestmentsAustralianGovtBond,6
THR.LN,ThorMiningPlc,6
CW8.P.EB,AmundiMSCIWorldUcitsETF,6
OXLCM,OxfordLaneCapitalCorpPfdSer2024,11
SUSC.LN,SPDRBbarc0-3USCorporateBond,6
FOVSY,FordOtomotiv,1
PIFYF,PineCliffEnergy,1
0Y2S.LN,IngersollRandOrdShs,6
AEHL,AntelopeEnterpriseHldgLtd,1
KNW,KnowLabsInc,1
TRS5.LN,SPDRBbarc3-7USTrsyBdUcitsETF,6
CBK.D.IX,CommerzbankAg,6
0RJ4.LN,UniperOrdShs,6
IPRP.A.EB,IsharesEuropeanPropertyYieldUcitsETFEURDi,6
ALLFG.A.EB,AllfundsGroupPlc,6
GWO-PR-S.TO,GreatWestLifecoPrefSerS,6
0E7P.LN,LyxorBofamlEURShtTrmHghYdBdUcits,6
HWVL.LN,HSBCMSCIWorldValueESGETFUSDAcc,6
NA-PR-G.TO,NationalBankPrefSeries42,6
TAAT.CN,TaatGlobalAlternativesInc,6
BLIN,BridgelineDigital,1
DHSA.LN,WTUSEquityIncomeUcitsETFAcc,6
SNSE,SenseiBiotherapeuticsInc,1
JYC.AX,JoyceCorporationLtd,6
ESLOF,Essilorluxottica,1
JHAA,NuveenHighIncome2023TargetTermFund,11
ME.TO,MonetaGoldInc,6
3NIE.LN,Ls3XLongNioEtp,6
CW8.P.DX,AmundiMSCIWorldUcitsETF,6
TGODF,GreenOrganicDutchman,1
ALINS.FP,Intrasense,6
BHDB,BankofLaborBancsharesInc,1
BKUTK,BankofUtica[Ny],1
NSARO,NstarElectricPfd4.78%,1
DTRL,DetroitLegalNewsCo.,1
RAMMU,AriesIAcquisitionCorp,11
AHT-H,AshfordHospitalityTRInc[Aht/Ph],11
CLEM.FP,LyEMClimate,6
WXHG.AX,SPDRWorldExOzHdgETFUnits,6
IBS.PL,Ibersolsgps,6
NOL.O.DX,NorthernOceanLtd,6
SDF.D.EB,K+SAg,6
CNNA,CannAmericanCorp,1
TOH.VN,TotalHeliumLtd,6
BHR-B,BraemarHotels&ResortsInc[Bhr/Pb],11
FGA.FP,FigeacAero,6
NDCVF,NordicSemiconductorASA,1
RVSB,RiverviewBancorp,1
0P5I.LN,MaunaKeaTechnologiesOrdShs,6
LJP3.LN,WisdomtreeLongJPYShortUSD3XDaily,6
GDNS.CN,GoodnessGrowthHldgsInc,6
SBGOF,StandardBankGroupLtd,1
0JX9.LN,MarimekkoOrdShs,6
DGRA.LN,WTUSQualDivGrowthUcitsETF-USD,6
AOZOF,AozoraBankLtd,1
XGBB.LN,Xtrackers[Ie]PublicLimitedCompany,6
THNCF,ThinkificLabsInc,1
MIRO,MiromatrixMedicalInc,1
RIEN.Z.EB,RieterHoldingAg,6
ACGX,AllianceCreativeGroupInc,1
ARBN.Z.IX,ArboniaAg,6
SGF.AX,SgFleetGroupLtd,6
SRXIF,IsharesIVPlc,1
SLLDY,SanlamLtd,1
QNBC,QnbCorp,1
TEL2B.S.EB,Tele2Ab,6
LEAT,LeattCorp,1
BOOZT.C.DX,BooztAb,6
APN.U,ApeironCapitalInvestmentCorpUnits,11
ENI.M.IX,EniSpa,6
ADR-H.VN,ArclandResourcesInc,6
SRIC3.FP,BnppCorp13ETF,6
CTIB,CtiIndsCorp,1
CBR.AX,CarbonRevDefSet[Cbr],6
VOC.E.DX,VocentoSa,6
JPTXF,JapanPetroleumExplorationLtd,1
INF.P.DX,InfotelSa,6
FMCXF,ForanMiningCorp,1
UPH,UphealthInc,1
SARTF,SartoriusAg,1
TIGR.LN,L&GIndiaInrGovernmentBondUcitsETF,6
SNPMF,ChinaPetroleum&ChemicalCorp,1
ARCAD.A.EB,ArcadisNV,6
KTG.AX,K-TigLtd,6
CAI.V.EB,CAImmobilienAnlagenAg,6
BWLK.VN,BoardwalktechSoftwareCorp,6
FAE.E.DX,FaesFarmaSa,6
3PLE.LN,3XPlug,6
FCXXF,FirstCapitalRealEstateInvestmentTrust,1
OGN.LN,OriginEnterprisesPlc,6
EDL.LN,EdenvilleEnergyPlc,6
EWGFF,EatWellInvtGroupInc,1
AEJ.FP,LyxorETFAsipExj,6
