EQNR.O.DX,EquinorASA,6
CRW.LN,CranewarePlc,6
WOSG.LN,WatchesofSwitzerlandGroupPlc,6
ATVI,ActivisionBlizzard,1
INTC,IntelCorp,1
SDR.LN,SchrodersPlc,6
AVV.L.EB,AvevaGroupPlc,6
HIK.LN,HikmaPharmaceuticalsPlc,6
MNG.LN,M&GPlc,6
ENPH,EnphaseEnergyInc,1
BAB.LN,BabcockInternationalGroupPlc,6
JTC.LN,JtcPlc,6
TSM,TaiwanSemiconductorADR,1
NBMI.LN,NbGlobalMonthlyIncomeFundLimited,6
PINS,PinterestInc,1
JNJ,Johnson&Johnson,1
FBC,FlagstarBancorp,1
REL.L.EB,RelxPlc,6
AVCT.LN,AvactaGroupPlc,6
JET2.LN,Jet2Plc,6
DIS,WaltDisneyCompany,1
SJI,SouthJerseyIndustries,1
SHOP,ShopifyInc,1
BP,BPPlcADR,1
ANTO.L.EB,AntofagastaPlc,6
OCDO.LN,OcadoGroupPlc,6
CVS,CVSCorp,1
WEIR.LN,WeirGroupPlc,6
MCRO.L.EB,MicroFocusInternationalPlc,6
UTG.LN,UniteGroupPlc,6
RCP.LN,RitCapitalPartnersPlc,6
AVGO,BroadcomLtd,1
YCA.LN,YellowCakePlc,6
STAN.L.EB,StandardCharteredPlc,6
BYIT.LN,BytesTechnologyGroupPlc,6
CCL,CarnivalCorp,1
ERGO.LN,ErgomedPlc,6
TSCO.L.EB,TescoPlc,6
CRM,SalesforceInc,1
HL-.LN,HargreavesLansdownPlc,6
ASL.LN,AberforthSmallerCompaniesTrustPlc,6
PFE,PfizerInc,1
PLUS.LN,Plus500Ltd,6
AHT.L.EB,AshteadGroupPlc,6
CTEC.LN,ConvatecGroupPlc,6
AGR.LN,AssuraPlc,6
ENOG.LN,EnergeanPlc,6
ROR.LN,RotorkPlc,6
LMP.LN,LondonmetricPropertyPlc,6
SYNC.LN,SynconaLimited,6
MELI,MercadolibreInc,1
BRK.B,BerkshireHathawayClB,1
IOG.LN,IndependentOil&GasPlc,6
HD,HomeDepot,1
F,FordMotorCompany,1
PYPL,PaypalHoldings,1
AAF.LN,AirtelAfricaPlc,6
BBBY,BedBath&Beyond,1
OSB.LN,OnesavingsBankPlc,6
FISV,FiservInc,1
HLN.L.EB,HaleonPlc,6
NG.L.EB,NationalGridPlc,6
OXY,OccidentalPetroleumCorp,1
IDS.LN,RoyalMailPlc,6
VTY.LN,VistryGroupPlc,6
ON,OnSemiconductor,1
BVIC.LN,BritvicPlc,6
GLO.LN,ContourglobalPlc,6
VZ,VerizonCommunicationsInc,1
WISE.LN,ClsAOrdGbp0.01,6
EDV.LN,EndeavourMiningPlc,6
IMB.L.EB,ImperialBrandsPlc,6
OSH,OakStreetHealthInc,1
QCOM,QualcommInc,1
CAT,CaterpillarInc,1
GRG.LN,GreggsPlc,6
V,VisaInc,1
JUP.LN,JupiterFundManagementPlc,6
ASML,AsmlHoldingsNYRegADR,1
GAW.LN,GamesWorkshopGroupPlc,6
SNOW,SnowflakeIncClA,1
WFC,WellsFargo&Company,1
BKNG,BookingHoldingsInc,1
BA.L.EB,BaeSystemsPlc,6
COST,CostcoWholesale,1
SQ,BlockInc,1
EL,EsteeLauderCompanies,1
MKS.LN,MarksandSpencerGroupPlc,6
PHP.LN,PrimaryHealthPropertiesPlc,6
ORCL,OracleCorp,1
NEE,NexteraEnergy,1
CVSG.LN,CVSGroupPlc,6
ADBE,AdobeSystemsInc,1
PG,Procter&GambleCompany,1
MA,MastercardInc,1
DLN.LN,DerwentLondonPlc,6
TTWO,Take-TwoInteractive,1
EQQQ.LN,InvescoEqQQNasdaq100UcitsETF,6
NXT.L.EB,NextPlc,6
COP,Conocophillips,1
SNAP,SnapInc,1
IAG.L.EB,InternationalConsolidatedAirlinesGroupSa,6
CBP.LN,CurtisBanksGroupPlc,6
PEP,PepsicoInc,1
MDC.L.EB,MediclinicInternationalPlc,6
ATG.LN,AuctionTechnologyGroupPlc,6
GGP.LN,GreatlandGoldPlc,6
ABBV,AbbvieInc,1
CTLT,CatalentInc,1
INVP.LN,InvestecPlc,6
ABF.L.EB,AssociatedBritishFoodsPlc,6
SWKS,SkyworksSolutions,1
KO,Coca-ColaCompany,1
FLTR.L.EB,FlutterEntertainmentPlc,6
ARB.LN,ArgoBlockchainPlc,6
T,AT&TInc,1
JD.L.EB,JdSportsFashionPlc,6
LLY,EliLillyandCompany,1
0RUK.LN,MolHungarianOilandGasOrdShs,6
BRBY.L.EB,BurberryGroupPlc,6
GS,GoldmanSachsGroup,1
MRK,Merck&Company,1
FCIT.LN,F&CInvestmentTrustPlc,6
LSEG.L.EB,LondonStockExchangeGroupPlc,6
WPP.L.EB,WppPlc,6
PCT.LN,PolarCapitalTechnologyTrustPlc,6
SSE.L.EB,SsePlc,6
C,CitigroupInc,1
FEVR.LN,FevertreeDrinksPlc,6
RIVN,RivianAutomotiveIncClA,1
TMUS,T-MobileUS,1
CWR.LN,CeresPowerHoldingsPlc,6
DNLM.LN,DunelmGroupPlc,6
EMIM.LN,IsharesCoreEMIMIUcitsETFUSD[Acc],6
MU,MicronTechnology,1
CMG,ChipotleMexicanGrill,1
BT.L.EB,BtGroupPlc,6
3IN.LN,3IInfrastructurePlc,6
DRX.LN,DraxGroupPlc,6
CSCO,CiscoSystemsInc,1
SMDS.L.EB,DsSmithPlc,6
BWY.LN,BellwayPlc,6
FIS,FidelityNationalInformationServices,1
WMT,WalmartInc,1
DD,DupontDenemoursInc,1
GILD,GileadSciencesInc,1
SHELL.NA,ShellPlc,6
ASML.NA,AsmlHolding,6
ATCOA.S.DX,AtlasCopcoAb,6
NOD.O.DX,NordicSemiconductorASA,6
JSG.LN,JohnsonServiceGroupPlc,6
